Date,SPY,SPYOP
22/03/2016,204.56,203.76
23/03/2016,203.2092,204.11
24/03/2016,203.12,202
28/03/2016,203.24,203.61
29/03/2016,205.1208,202.76
30/03/2016,206.02,206.3
31/03/2016,205.52,205.91
01/04/2016,206.92,204.35
04/04/2016,206.25,206.83
05/04/2016,204.1892,204.67
06/04/2016,206.42,204.29
07/04/2016,203.95,205.14
08/04/2016,204.4992,205.34
11/04/2016,204.0201,205.25
12/04/2016,205.92,204.22
13/04/2016,208.0008,207
14/04/2016,208.01,208.07
15/04/2016,207.78,208.01
18/04/2016,209.2392,207.14
19/04/2016,209.9,209.74
20/04/2016,210.1,209.95
21/04/2016,208.97,210.12
22/04/2016,208.97,208.55
25/04/2016,208.61,208.26
26/04/2016,208.9192,209.04
27/04/2016,209.35,208.47
28/04/2016,207.4475,208.46
29/04/2016,206.3308,206.72
02/05/2016,207.97,206.92
03/05/2016,206.1592,206.52
04/05/2016,205.01,204.99
05/05/2016,204.97,205.56
06/05/2016,205.72,204.06
09/05/2016,205.8892,205.57
10/05/2016,208.45,206.72
11/05/2016,206.5,207.91
12/05/2016,206.56,207.29
13/05/2016,204.76,206.21
16/05/2016,206.78,204.96
17/05/2016,204.8508,206.46
18/05/2016,204.91,204.44
19/05/2016,204.2,204.06
20/05/2016,205.49,204.92
23/05/2016,205.21,205.51
24/05/2016,207.87,206.17
25/05/2016,209.28,208.67
26/05/2016,209.34,209.44
27/05/2016,210.24,209.53
31/05/2016,209.84,210.56
01/06/2016,210.27,209.12
02/06/2016,210.91,209.8
03/06/2016,210.28,210.25
06/06/2016,211.35,210.7
07/06/2016,211.68,211.525
08/06/2016,212.37,211.84
09/06/2016,212.08,211.51
10/06/2016,210.07,210.46
13/06/2016,208.4492,209.36
14/06/2016,208.04,208
15/06/2016,207.75,208.54
16/06/2016,208.37,206.73
17/06/2016,206.52,207.17
20/06/2016,207.85,208.82
21/06/2016,208.44,208.3
22/06/2016,208.1,208.65
23/06/2016,210.81,209.81
24/06/2016,203.13,203.63
27/06/2016,199.6,201.59
28/06/2016,203.1997,201.48
29/06/2016,206.66,204.84
30/06/2016,209.475,207.21
01/07/2016,209.9208,209.36
05/07/2016,208.41,208.95
06/07/2016,209.66,207.83
07/07/2016,209.526,209.87
08/07/2016,212.65,211.05
11/07/2016,213.4,213.19
12/07/2016,214.95,214.53
13/07/2016,214.92,215.44
14/07/2016,216.12,216.4
15/07/2016,215.83,216.78
18/07/2016,216.4092,215.97
19/07/2016,216.19,215.92
20/07/2016,217.085,216.75
21/07/2016,216.265,216.96
22/07/2016,217.24,216.41
25/07/2016,216.65,217
26/07/2016,216.75,216.53
27/07/2016,216.52,217.19
28/07/2016,216.77,216.29
29/07/2016,217.12,216.46
01/08/2016,216.94,217.19
02/08/2016,215.5492,216.65
03/08/2016,216.18,215.48
04/08/2016,216.4097,216.31
05/08/2016,218.18,217.21
08/08/2016,218.05,218.4
09/08/2016,218.18,218.13
10/08/2016,217.64,218.31
11/08/2016,218.65,218.26
12/08/2016,218.46,218.29
15/08/2016,219.09,218.89
16/08/2016,217.96,218.6
17/08/2016,218.37,218
18/08/2016,218.86,218.34
19/08/2016,218.54,218.31
22/08/2016,218.53,218.26
23/08/2016,218.97,219.25
24/08/2016,217.85,218.8
25/08/2016,217.7,217.4
26/08/2016,217.29,217.92
29/08/2016,218.3608,217.44
30/08/2016,218,218.26
31/08/2016,217.38,217.61
01/09/2016,217.39,217.37
02/09/2016,218.37,218.39
06/09/2016,219.0308,218.7
07/09/2016,219.01,218.84
08/09/2016,218.51,218.62
09/09/2016,213.28,216.97
12/09/2016,216.34,212.39
13/09/2016,213.23,214.84
14/09/2016,213.15,213.29
15/09/2016,215.28,212.96
16/09/2016,213.37,213.48
19/09/2016,213.41,214.13
20/09/2016,213.42,214.41
21/09/2016,215.82,214.24
22/09/2016,217.18,217
23/09/2016,215.99,216.72
26/09/2016,214.24,215.02
27/09/2016,215.57,214.05
28/09/2016,216.64,215.83
29/09/2016,214.68,216.4
30/09/2016,216.3,215.65
03/10/2016,215.78,215.82
04/10/2016,214.68,215.91
05/10/2016,215.63,215.41
06/10/2016,215.78,215.37
07/10/2016,215.04,216.1
10/10/2016,216.16,216.155
11/10/2016,213.43,215.66
12/10/2016,213.71,213.59
13/10/2016,213.01,212.16
14/10/2016,213.12,214.15
17/10/2016,212.38,213.09
18/10/2016,213.71,214.24
19/10/2016,214.28,214.02
20/10/2016,213.88,213.87
21/10/2016,213.98,212.96
24/10/2016,214.89,215
25/10/2016,214.17,214.68
26/10/2016,213.74,213.21
27/10/2016,213.17,214.58
28/10/2016,212.54,213.14
31/10/2016,212.55,212.93
01/11/2016,211.01,212.93
02/11/2016,209.74,210.65
03/11/2016,208.78,209.99
04/11/2016,208.55,208.91
07/11/2016,213.15,211.45
08/11/2016,214.11,212.69
09/11/2016,216.3792,212.37
10/11/2016,216.92,217.3
11/11/2016,216.42,216.08
14/11/2016,216.59,217.03
15/11/2016,218.28,217.04
16/11/2016,217.87,217.56
17/11/2016,218.99,218.05
18/11/2016,218.5,219.07
21/11/2016,220.15,219.17
22/11/2016,220.58,220.51
23/11/2016,220.7,219.98
24/11/2016,,
25/11/2016,221.52,221.1
28/11/2016,220.48,221.16
29/11/2016,220.91,220.52
30/11/2016,220.38,221.63
01/12/2016,219.57,220.73
02/12/2016,219.68,219.67
05/12/2016,221,220.65
06/12/2016,221.7,221.22
07/12/2016,224.6,221.52
08/12/2016,225.15,224.57
09/12/2016,226.51,225.41
12/12/2016,226.25,226.4
13/12/2016,227.76,227.02
14/12/2016,225.88,227.41
15/12/2016,226.81,226.16
16/12/2016,225.04,226.01
19/12/2016,225.53,225.25
20/12/2016,226.4,226.15
21/12/2016,225.77,226.25
22/12/2016,225.38,225.6
23/12/2016,225.71,225.43
26/12/2016,,
27/12/2016,226.27,226.02
28/12/2016,224.4,226.57
29/12/2016,224.35,224.48
30/12/2016,223.53,224.73
02/01/2017,,
03/01/2017,225.24,225.04
04/01/2017,226.58,225.62
05/01/2017,226.4,226.27
06/01/2017,227.21,226.53
09/01/2017,226.46,226.91
10/01/2017,226.46,226.48
11/01/2017,227.1,226.36
12/01/2017,226.53,226.5
13/01/2017,227.05,226.73
16/01/2017,,
17/01/2017,226.25,226.31
18/01/2017,226.75,226.535
19/01/2017,225.91,226.84
20/01/2017,226.74,226.7
23/01/2017,226.15,226.35
24/01/2017,227.6,226.4
25/01/2017,229.57,228.7
26/01/2017,229.33,229.4
27/01/2017,228.97,229.42
30/01/2017,227.55,228.17
31/01/2017,227.53,226.98
01/02/2017,227.62,228.255
02/02/2017,227.77,227.2
03/02/2017,229.34,228.82
06/02/2017,228.93,228.87
07/02/2017,228.94,229.38
08/02/2017,229.24,228.61
09/02/2017,230.6,229.56
10/02/2017,231.51,231
13/02/2017,232.77,232.08
14/02/2017,233.7,232.56
15/02/2017,234.92,233.45
16/02/2017,234.72,234.96
17/02/2017,235.09,233.95
20/02/2017,,
21/02/2017,236.49,235.52
22/02/2017,236.28,236.02
23/02/2017,236.44,236.88
24/02/2017,236.74,235.46
27/02/2017,237.11,236.64
28/02/2017,236.47,236.67
01/03/2017,239.78,238.39
02/03/2017,238.27,239.56
03/03/2017,238.42,238.17
06/03/2017,237.71,237.5
07/03/2017,237,237.36
08/03/2017,236.56,237.34
09/03/2017,236.86,236.7
10/03/2017,237.69,237.97
13/03/2017,237.81,237.62
14/03/2017,236.9,237.18
15/03/2017,238.95,237.56
16/03/2017,238.48,239.11
17/03/2017,237.03,237.75
20/03/2017,236.77,237.03
21/03/2017,233.73,237.47
22/03/2017,234.28,233.77
23/03/2017,234.03,234
24/03/2017,233.86,234.38
27/03/2017,233.62,231.93
28/03/2017,235.32,233.27
29/03/2017,235.54,234.99
30/03/2017,236.29,235.47
31/03/2017,235.74,235.9
03/04/2017,235.33,235.8
04/04/2017,235.48,235
05/04/2017,234.78,236.26
06/04/2017,235.44,234.94
07/04/2017,235.2,235.15
10/04/2017,235.34,235.36
11/04/2017,235.06,234.9
12/04/2017,234.03,234.74
13/04/2017,232.51,233.64
14/04/2017,-5000,-5000
17/04/2017,234.57,233.11
18/04/2017,233.87,233.72
19/04/2017,233.44,234.52
20/04/2017,235.34,234.15
21/04/2017,234.59,235.25
24/04/2017,237.17,237.18
25/04/2017,238.55,237.91
26/04/2017,238.4,238.51
27/04/2017,238.6,238.77
28/04/2017,238.08,238.9
01/05/2017,238.68,238.68
02/05/2017,238.77,238.84
03/05/2017,238.48,238.29
04/05/2017,238.76,238.83
05/05/2017,239.7,239.19
08/05/2017,239.66,239.75
09/05/2017,239.44,239.96
10/05/2017,239.87,239.39
11/05/2017,239.38,239.35
12/05/2017,238.98,239.09
15/05/2017,240.3,239.47
16/05/2017,240.08,240.64
17/05/2017,235.82,238.1
18/05/2017,236.77,235.73
19/05/2017,238.31,237.33
22/05/2017,239.52,238.9
23/05/2017,240.05,239.95
24/05/2017,240.61,240.32
25/05/2017,241.76,241.2
26/05/2017,241.71,241.54
29/05/2017,-5000,-5000
30/05/2017,241.5,241.34
31/05/2017,241.44,241.84
01/06/2017,243.36,241.97
02/06/2017,244.17,243.42
05/06/2017,243.99,243.97
06/06/2017,243.21,243.34
07/06/2017,243.66,243.6
08/06/2017,243.78,243.77
09/06/2017,243.41,244.09
12/06/2017,243.36,243.13
13/06/2017,244.55,243.98
14/06/2017,244.24,244.86
15/06/2017,243.77,242.68
16/06/2017,242.64,242.77
19/06/2017,244.66,243.59
20/06/2017,243.01,244.25
21/06/2017,242.95,243.42
22/06/2017,242.84,242.96
23/06/2017,243.13,242.91
26/06/2017,243.29,243.9
27/06/2017,241.33,243.04
28/06/2017,243.49,242.5
29/06/2017,241.35,243.66
30/06/2017,241.8,242.28
03/07/2017,242.21,242.88
05/07/2017,242.77,242.63
06/07/2017,240.55,241.89
07/07/2017,242.11,241.21
10/07/2017,242.37,241.95
11/07/2017,242.19,242.16
12/07/2017,244.01,243.3
13/07/2017,244.42,244.02
14/07/2017,245.56,244.43
17/07/2017,245.53,245.47
18/07/2017,245.66,245.06
19/07/2017,246.99,246.02
20/07/2017,247.1,247.28
21/07/2017,246.88,246.44
24/07/2017,246.82,246.79
25/07/2017,247.42,247.68
26/07/2017,247.43,247.75
27/07/2017,247.2,247.96
28/07/2017,246.91,246.65
31/07/2017,246.77,247.37
01/08/2017,247.32,247.46
02/08/2017,247.44,247.47
03/08/2017,246.96,247.31
04/08/2017,247.41,247.52
07/08/2017,247.87,247.49
08/08/2017,247.26,247.51
09/08/2017,247.25,246.47
10/08/2017,243.76,246.29
11/08/2017,244.12,244.02
14/08/2017,246.54,245.59
15/08/2017,246.51,246.98
16/08/2017,246.94,247.11
17/08/2017,243.09,246.24
18/08/2017,242.71,242.9
21/08/2017,242.9,242.64
22/08/2017,245.44,243.57
23/08/2017,244.56,244.33
24/08/2017,243.99,245
25/08/2017,244.56,244.9
28/08/2017,244.57,245.17
29/08/2017,244.85,243.06
30/08/2017,246.01,244.83
31/08/2017,247.49,246.72
01/09/2017,247.84,247.92
05/09/2017,246.06,247.26
06/09/2017,246.9,246.84
07/09/2017,246.87,247.25
08/09/2017,246.58,246.54
11/09/2017,249.21,248.04
12/09/2017,250.05,249.63
13/09/2017,250.17,249.72
14/09/2017,250.09,249.8
15/09/2017,249.19,248.69
18/09/2017,249.72,249.61
19/09/2017,249.97,250
20/09/2017,250.06,250.07
21/09/2017,249.39,249.88
22/09/2017,249.44,249.05
25/09/2017,248.93,249.15
26/09/2017,249.08,249.42
27/09/2017,250.05,249.88
28/09/2017,250.35,249.73
29/09/2017,251.23,250.34
02/10/2017,252.32,251.49
03/10/2017,252.86,252.46
04/10/2017,253.16,252.69
05/10/2017,254.66,253.54
06/10/2017,254.37,254.15
09/10/2017,253.95,254.63
10/10/2017,254.62,254.6
11/10/2017,255.02,254.51
12/10/2017,254.64,254.66
13/10/2017,254.95,255.14
16/10/2017,255.29,255.21
17/10/2017,255.47,255.23
18/10/2017,255.72,255.9
19/10/2017,255.79,254.83
20/10/2017,257.1101,256.7
23/10/2017,256.1101,257.48
24/10/2017,256.5601,256.6001
25/10/2017,255.29,256.1799
26/10/2017,255.62,255.99
27/10/2017,257.71,256.47
30/10/2017,256.75,257.07
31/10/2017,257.15,257.18
01/11/2017,257.49,258.04
02/11/2017,257.59,257.41
03/11/2017,258.45,257.77
06/11/2017,258.85,258.3
07/11/2017,258.67,258.97
08/11/2017,259.11,258.47
09/11/2017,258.17,257.73
10/11/2017,258.09,257.73
13/11/2017,258.33,257.31
14/11/2017,257.73,257.41
15/11/2017,256.44,256.62
16/11/2017,258.62,257.52
17/11/2017,257.86,258.22
20/11/2017,258.3,258.14
21/11/2017,259.99,259.18
22/11/2017,259.76,260
24/11/2017,260.36,260.32
27/11/2017,260.23,260.41
28/11/2017,262.87,260.76
29/11/2017,262.71,263.02
30/11/2017,265.01,263.76
01/12/2017,264.46,264.76
04/12/2017,264.14,266.31
05/12/2017,263.19,264.43
06/12/2017,263.24,262.87
07/12/2017,264.07,263.09
08/12/2017,265.51,264.99
11/12/2017,266.31,265.58
12/12/2017,266.78,266.57
13/12/2017,266.75,267.06
14/12/2017,265.66,267.09
15/12/2017,266.51,265.45
18/12/2017,268.2,268.1
19/12/2017,267.17,268.48
20/12/2017,267.03,268.27
21/12/2017,267.58,267.74
22/12/2017,267.51,267.6
26/12/2017,267.19,267.05
27/12/2017,267.32,267.38
28/12/2017,267.87,267.89
29/12/2017,266.86,268.53
02/01/2018,268.77,267.84
03/01/2018,270.47,268.96
04/01/2018,271.61,271.2
05/01/2018,273.42,272.51
08/01/2018,273.92,273.31
09/01/2018,274.54,274.4
10/01/2018,274.12,273.68
11/01/2018,276.12,274.75
12/01/2018,277.92,276.42
16/01/2018,276.97,279.35
17/01/2018,279.61,278.03
18/01/2018,279.14,279.48
19/01/2018,280.41,279.8
22/01/2018,282.69,280.17
23/01/2018,283.29,282.74
24/01/2018,283.18,284.02
25/01/2018,283.3,284.16
26/01/2018,286.58,284.25
29/01/2018,284.68,285.93
30/01/2018,281.76,282.6
31/01/2018,281.9,282.73
01/02/2018,281.58,281.07
02/02/2018,275.45,280.08
05/02/2018,263.93,273.45
06/02/2018,269.13,259.94
07/02/2018,267.67,268.5
08/02/2018,257.63,268.01
09/02/2018,261.5,260.8
12/02/2018,265.34,263.83
13/02/2018,266,263.97
14/02/2018,269.59,264.31
15/02/2018,273.03,271.57
16/02/2018,273.11,272.32
20/02/2018,271.4,272.03
21/02/2018,270.05,271.9
22/02/2018,270.4,271.1
23/02/2018,274.71,271.79
26/02/2018,277.9,275.93
27/02/2018,274.43,278.11
28/02/2018,271.65,275.68
01/03/2018,267.7,271.41
02/03/2018,269.08,265.8
05/03/2018,272.19,267.73
06/03/2018,272.88,273.3
07/03/2018,272.78,270.42
08/03/2018,274.1,273.55
09/03/2018,278.87,275.7
12/03/2018,278.52,279.2
13/03/2018,276.72,279.84
14/03/2018,275.3,277.81
15/03/2018,275,275.88
16/03/2018,274.2,274.5
19/03/2018,270.49,273.35
20/03/2018,270.95,270.94
21/03/2018,270.43,270.9
22/03/2018,263.67,267.91
23/03/2018,258.05,264.17
26/03/2018,265.11,262.13
27/03/2018,260.6,266.17
28/03/2018,259.83,260.75
29/03/2018,263.15,261.12
02/04/2018,257.47,262.55
03/04/2018,260.77,258.87
04/04/2018,263.56,256.75
05/04/2018,265.64,265.55
06/04/2018,259.72,263.42
09/04/2018,261,261.37
10/04/2018,265.15,264.27
11/04/2018,263.76,263.47
12/04/2018,265.93,265.26
13/04/2018,265.15,267.41
16/04/2018,267.33,267
17/04/2018,270.19,269.33
18/04/2018,270.39,270.69
19/04/2018,268.89,269.65
20/04/2018,266.61,268.81
23/04/2018,266.57,267.26
24/04/2018,262.98,267.73
25/04/2018,263.63,262.91
